Date,Open,High,Low,Close,Adj Close,Volume
2001-04-12,98.319000,98.319000,98.319000,98.319000,71.827026,6985
2001-04-13,98.319000,98.319000,98.319000,98.319000,71.827026,0
2001-04-16,98.319000,98.319000,98.319000,98.319000,71.827026,0
2001-04-17,100.503998,100.503998,100.503998,100.503998,73.423302,58712
2001-04-18,100.503998,100.503998,100.503998,100.503998,73.423302,22848
2001-04-19,102.689003,102.689003,102.689003,102.689003,75.019554,2780
2001-04-20,102.689003,102.689003,102.689003,102.689003,75.019554,44530
2001-04-23,102.689003,102.689003,102.689003,102.689003,75.019554,22728
2001-04-24,100.503998,100.503998,100.503998,100.503998,73.423302,26467
2001-04-25,96.135002,96.135002,96.135002,96.135002,70.231529,12789
2001-04-26,93.949997,93.949997,93.949997,93.949997,68.635262,48488
2001-04-27,93.949997,93.949997,93.949997,93.949997,68.635262,10784
2001-04-30,93.949997,93.949997,93.949997,93.949997,68.635262,43225
2001-05-01,93.949997,93.949997,93.949997,93.949997,68.635262,1831
2001-05-02,93.949997,93.949997,93.949997,93.949997,68.635262,7107
2001-05-03,93.949997,93.949997,93.949997,93.949997,68.635262,6264
2001-05-04,96.135002,96.135002,96.135002,96.135002,70.231529,11075
2001-05-07,96.135002,96.135002,96.135002,96.135002,70.231529,0
2001-05-08,96.135002,96.135002,96.135002,96.135002,70.231529,20505
2001-05-09,98.319000,98.319000,98.319000,98.319000,71.827026,15086
2001-05-10,98.319000,98.319000,98.319000,98.319000,71.827026,7409
2001-05-11,98.319000,98.319000,98.319000,98.319000,71.827026,39171
2001-05-14,102.689003,102.689003,102.689003,102.689003,75.019554,6586
2001-05-15,104.874001,104.874001,104.874001,104.874001,76.615799,21793
2001-05-16,107.058998,107.058998,107.058998,107.058998,78.212067,8848
2001-05-17,107.058998,107.058998,107.058998,107.058998,78.212067,5100
2001-05-18,104.874001,104.874001,104.874001,104.874001,76.615799,29343
2001-05-21,102.689003,102.689003,102.689003,102.689003,75.019554,11866
2001-05-22,102.689003,102.689003,102.689003,102.689003,75.019554,7973
2001-05-23,102.689003,102.689003,102.689003,102.689003,75.019554,7634
2001-05-24,102.689003,102.689003,102.689003,102.689003,75.019554,1057
2001-05-25,100.503998,100.503998,100.503998,100.503998,73.423302,23240
2001-05-28,100.503998,100.503998,100.503998,100.503998,73.423302,0
2001-05-29,102.689003,102.689003,102.689003,102.689003,75.019554,20629
2001-05-30,102.689003,102.689003,102.689003,102.689003,75.019554,11557
2001-05-31,102.689003,102.689003,102.689003,102.689003,75.019554,4769
2001-06-01,102.689003,102.689003,102.689003,102.689003,75.019554,2080
2001-06-04,102.689003,102.689003,102.689003,102.689003,75.019554,17911
2001-06-05,102.689003,102.689003,102.689003,102.689003,75.019554,7079
2001-06-06,107.058998,107.058998,107.058998,107.058998,78.212067,10934
2001-06-07,111.429001,111.429001,111.429001,111.429001,81.404549,62397
2001-06-08,122.352997,122.352997,122.352997,122.352997,89.385094,190028
2001-06-11,131.093002,131.093002,131.093002,131.093002,95.770096,135763
2001-06-12,142.016998,142.016998,142.016998,142.016998,103.750641,314990
2001-06-13,126.723000,126.723000,126.723000,126.723000,92.577614,145445
2001-06-14,137.647003,137.647003,137.647003,137.647003,100.558151,101694
2001-06-15,131.093002,131.093002,131.093002,131.093002,95.770096,38468
2001-06-18,126.723000,126.723000,126.723000,126.723000,92.577614,25086
2001-06-19,120.167999,120.167999,120.167999,120.167999,87.788849,19467
2001-06-20,120.167999,120.167999,120.167999,120.167999,87.788849,5005
2001-06-21,139.832001,139.832001,139.832001,139.832001,102.154381,148781
2001-06-22,137.647003,137.647003,137.647003,137.647003,100.558151,50753
2001-06-25,133.276993,133.276993,133.276993,133.276993,97.365623,36286
2001-06-26,128.908005,128.908005,128.908005,128.908005,94.173874,22858
2001-06-27,124.538002,124.538002,124.538002,124.538002,90.981346,36755
2001-06-28,126.723000,126.723000,126.723000,126.723000,92.577614,22581
2001-06-29,128.908005,128.908005,128.908005,128.908005,94.173874,3322
2001-07-02,126.723000,126.723000,126.723000,126.723000,92.577614,13687
2001-07-03,126.723000,126.723000,126.723000,126.723000,92.577614,3856
2001-07-04,126.723000,126.723000,126.723000,126.723000,92.577614,8182
2001-07-05,126.723000,126.723000,126.723000,126.723000,92.577614,7775
2001-07-06,120.167999,120.167999,120.167999,120.167999,87.788849,21666
2001-07-09,133.276993,133.276993,133.276993,133.276993,97.365623,51072
2001-07-10,139.832001,139.832001,139.832001,139.832001,102.154381,210102
